id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,RW Length,# RW,# Freq,# Routes,is Hub,Slots ,Passengers/DAY,Passenger factor,Randomizer,Boarding new Passengers,,,
5023,NZAA,large_airport,Auckland International Airport,-37.0080986,174.7920074,23,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,11926,2,5,96,1,16,2000,13.71428571,109,12685,,,
4226,LFSB,large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.5291667,885,EU,FR,FR-A,B├óle/Mulhouse,LFSB,BSL,12795,2,6,95,1,17,2000,13.57142857,81,10857,,,
2090,DGAA,large_airport,Kotoka International Airport,5.6051898,-0.166786,205,AF,GH,GH-AA,Accra,DGAA,ACC,11165,1,3,54,0,12,2000,13.5,108,10912,,,
4710,MMGL,large_airport,Don Miguel Hidalgo Y Costilla International Airport,20.52179909,-103.310997,5016,NA,MX,MX-JAL,Guadalajara,MMGL,GDL,13140,2,4,93,1,16,2000,13.28571429,117,9853,,,
2648,ESGG,large_airport,Gothenburg-Landvetter Airport,57.66279984,12.27980042,506,EU,SE,SE-Q,Gothenburg,ESGG,GOT,10823,1,4,52,0,12,2000,13,99,9208,,,
2608,EPGD,large_airport,Gda┼äsk Lech Wa┼é─Ösa Airport,54.37760162,18.46619987,489,EU,PL,PL-PM,Gda┼äsk,EPGD,GDN,9186,1,3,51,0,10,2000,12.75,84,12006,,,
4750,MMSD,large_airport,Los Cabos International Airport,23.15180016,-109.7210007,374,NA,MX,MX-BCS,San Jos├⌐ del Cabo,MMSD,SJD,9843,1,3,51,0,11,2000,12.75,95,11050,,,
2050,DAAG,large_airport,Houari Boumediene Airport,36.69100189,3.215409994,82,AF,DZ,DZ-35,Algiers,DAAG,ALG,11483,2,3,88,1,15,2000,12.57142857,97,11104,,,
4370,LIRA,large_airport,CiampinoΓÇôG. B. Pastine International Airport,41.7994,12.5949,427,EU,IT,IT-62,Rome,LIRA,CIA,7242,1,6,50,0,10,2000,12.5,113,10416,,,
2133,DTTA,large_airport,Tunis Carthage International Airport,36.85100174,10.22719955,22,AF,TN,TN-11,Tunis,DTTA,TUN,10499,2,4,87,1,14,2000,12.42857143,85,10667,,,
4293,LGTS,large_airport,Thessaloniki Macedonia International Airport,40.5196991,22.97089958,22,EU,GR,GR-54,Thessaloniki,LGTS,SKG,8005,2,6,87,1,13,2000,12.42857143,107,9321,,,
4013,LEIB,medium_airport,Ibiza Airport,38.8728981,1.37311995,24,EU,ES,ES-PM,Ibiza,LEIB,IBZ,9186,1,5,99,0,11,1000,24.75,85,8250,,,
5742,RPVM,large_airport,Mactan Cebu International Airport,10.30749989,123.9789963,31,AS,PH,PH-CEB,Lapu-Lapu City,RPVM,CEB,10827,1,10,49,0,14,2000,12.25,109,9697,,,
3077,GCFV,medium_airport,Fuerteventura Airport,28.45269966,-13.86380005,85,EU,ES,ES-CN,Fuerteventura Island,GCFV,FUE,7874,1,4,97,0,10,1000,24.25,80,9801,,,
5079,OBBI,large_airport,Bahrain International Airport,26.27079964,50.63359833,6,AS,BH,BH-15,Manama,OBBI,BAH,12979,2,5,84,1,17,2000,12,88,8700,,,
2219,EDDN,large_airport,Nuremberg Airport,49.498699,11.078056,1046,EU,DE,DE-BY,Nuremberg,EDDN,NUE,8858,1,5,48,0,11,2000,12,82,11400,,,
300320,OMDW,large_airport,Al Maktoum International Airport,24.896356,55.161389,114,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,14764,1,3,48,0,15,2000,12,93,11500,,,
2209,EDDB,large_airport,Berlin-Sch├╢nefeld Airport,52.380001,13.5225,157,EU,DE,DE-BR,Berlin,EDDB,SXF,9843,2,8,83,1,15,2000,11.85714286,101,11066,,,
3844,KRDU,large_airport,Raleigh Durham International Airport,35.87760162,-78.78749847,435,NA,US,US-NC,Raleigh/Durham,KRDU,RDU,10000,3,9,83,1,18,2000,11.85714286,92,10671,,,
2541,EKBI,large_airport,Billund Airport,55.74029922,9.151780128,247,EU,DK,DK-83,Billund,EKBI,BLL,10172,1,6,47,0,12,2000,11.75,103,9791,,,
4745,MMPR,large_airport,Licenciado Gustavo D├¡az Ordaz International Airport,20.68009949,-105.2539978,23,NA,MX,MX-JAL,Puerto Vallarta,MMPR,PVR,10171,1,3,47,0,11,2000,11.75,85,10183,,,
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.19449997,-97.66989899,542,NA,US,US-TX,Austin,KAUS,AUS,12248,2,9,82,1,17,2000,11.71428571,113,10933,,,
3420,KBNA,large_airport,Nashville International Airport,36.12450027,-86.67819977,599,NA,US,US-TN,Nashville,KBNA,BNA,11030,4,10,82,1,21,2000,11.71428571,102,8297,,,
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,NA,US,US-MO,Kansas City,KMCI,MCI,10801,3,8,82,1,18,2000,11.71428571,117,10933,,,
5087,OEDF,large_airport,King Fahd International Airport,26.47120094,49.79790115,72,AS,SA,SA-04,Ad Dammam,OEDF,DMM,13124,2,6,82,1,17,2000,11.71428571,87,8785,,,
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012,-81.84980011,791,NA,US,US-OH,Cleveland,KCLE,CLE,9000,4,9,81,1,19,2000,11.57142857,112,10607,,,
4341,LIME,large_airport,Il Caravaggio International Airport,45.673901,9.70417,782,EU,IT,IT-25,Bergamo,LIME,BGY,9636,2,4,81,1,14,2000,11.57142857,95,9642,,,
5544,RJCC,large_airport,New Chitose Airport,42.77519989,141.6920013,82,AS,JP,JP-01,Chitose / Tomakomai,RJCC,CTS,9840,2,7,81,1,14,2000,11.57142857,104,10703,,,
4221,LFRS,medium_airport,Nantes Atlantique Airport,47.15319824,-1.610730052,90,EU,FR,FR-R,Nantes,LFRS,NTE,9514,1,5,92,0,11,1000,23,94,10925,,,
5642,RKPK,large_airport,Gimhae International Airport,35.17950058,128.9380035,6,AS,KR,KR-26,Busan,RKPK,PUS,10499,2,9,80,1,15,2000,11.42857143,83,9523,,,
3588,KHOU,large_airport,William P Hobby Airport,29.64539909,-95.27890015,46,NA,US,US-TX,Houston,KHOU,HOU,7602,4,9,79,1,18,2000,11.28571429,82,8370,,,
6015,SCEL,large_airport,Comodoro Arturo Merino Ben├¡tez International Airport,-33.39300156,-70.78579712,1555,SA,CL,CL-RM,Santiago,SCEL,SCL,12303,2,9,79,1,17,2000,11.28571429,112,10627,,,
4638,MDSD,large_airport,Las Am├⌐ricas International Airport,18.42970085,-69.66889954,59,NA,DO,DO-01,Santo Domingo,MDSD,SDQ,11000,1,6,45,0,13,2000,11.25,91,10781,,,
4839,MUHA,large_airport,Jos├⌐ Mart├¡ International Airport,22.98920059,-82.40910339,210,NA,CU,CU-03,Havana,MUHA,HAV,13123,1,9,45,0,15,2000,11.25,119,9750,,,
4070,LFBO,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,499,EU,FR,FR-N,Toulouse/Blagnac,LFBO,TLS,11483,2,7,78,1,16,2000,11.14285714,86,8264,,,
4342,LIMF,large_airport,Turin Airport,45.200802,7.64963,989,EU,IT,IT-21,Torino,LIMF,TRN,10827,1,5,44,0,12,2000,11,111,9808,,,
2224,EDDV,large_airport,Hannover Airport,52.46110153,9.685079575,183,EU,DE,DE-NI,Hannover,EDDV,HAJ,12467,3,6,76,1,19,2000,10.85714286,120,8776,,,
4379,LIRP,large_airport,Pisa International Airport,43.683899,10.3927,6,EU,IT,IT-52,Pisa,LIRP,PSA,9820,2,3,76,1,13,2000,10.85714286,105,9228,,,
4332,LIEE,large_airport,Cagliari Elmas Airport,39.251499,9.05428,13,EU,IT,IT-88,Cagliari,LIEE,CAG,9196,1,4,43,0,11,2000,10.75,85,8689,,,
3471,KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.04880142,-84.6678009,896,NA,US,US-KY,Cincinnati,KCVG,CVG,12000,4,8,75,1,22,2000,10.71428571,94,8928,,,
5781,SAEZ,large_airport,Ministro Pistarini International Airport,-34.8222,-58.5358,67,SA,AR,AR-B,Buenos Aires,SAEZ,EZE,10827,2,5,75,1,15,2000,10.71428571,94,8214,,,
3778,KPIT,large_airport,Pittsburgh International Airport,40.49150085,-80.23290253,1203,NA,US,US-PA,Pittsburgh,KPIT,PIT,11500,4,12,74,1,22,2000,10.57142857,96,7664,,,
3981,LCPH,large_airport,Paphos International Airport,34.7179985,32.4856987,41,AS,CY,CY-06,Paphos,LCPH,PFO,8858,1,2,42,0,10,2000,10.5,98,8925,,,
3993,LDZA,large_airport,Zagreb Airport,45.74290085,16.06879997,353,EU,HR,HR-21,Zagreb,LDZA,ZAG,10669,1,6,42,0,12,2000,10.5,116,7612,,,
4757,MMTJ,large_airport,General Abelardo L. Rodr├¡guez International Airport,32.54109955,-116.9700012,489,NA,MX,MX-BCN,Tijuana,MMTJ,TIJ,9711,1,5,42,0,11,2000,10.5,91,7350,,,
4636,MDPC,large_airport,Punta Cana International Airport,18.56739998,-68.36340332,47,NA,DO,DO-11,Punta Cana,MDPC,PUJ,10171,2,6,73,1,14,2000,10.42857143,92,9472,,,
4732,MMMY,large_airport,General Mariano Escobedo International Airport,25.7784996,-100.1070023,1278,NA,MX,MX-NLE,Monterrey,MMMY,MTY,9843,2,4,72,1,14,2000,10.28571429,119,9685,,,
4042,LEVC,medium_airport,Valencia Airport,39.4893,-0.481625,240,EU,ES,ES-V,Valencia,LEVC,VLC,8858,2,4,82,0,13,1000,20.5,109,7004,,,
4279,LGRP,medium_airport,Diagoras Airport,36.40539932,28.08620071,17,EU,GR,GR-81,Rodes Island,LGRP,RHO,10846,1,5,82,0,12,1000,20.5,86,8200,,,
3249,HSSS,large_airport,Khartoum International Airport,15.58950043,32.55319977,1265,AF,SD,SD-03,Khartoum,HSSS,KRT,9751,1,5,41,0,11,2000,10.25,92,7602,,,
3186,HEGN,large_airport,Hurghada International Airport,27.17830086,33.79940033,52,AF,EG,EG-BA,Hurghada,HEGN,HRG,13124,1,4,40,0,14,2000,10,85,8333,,,
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,NA,US,US-IN,Indianapolis,KIND,IND,11200,3,8,69,1,18,2000,9.857142857,103,7557,,,
4366,LIPX,large_airport,Verona Villafranca Airport,45.395699,10.8885,239,EU,IT,IT-34,Verona,LIPX,VRN,10064,1,5,39,0,12,2000,9.75,106,9262,,,
308273,SEQM,large_airport,Mariscal Sucre International Airport,-0.129166667,-78.3575,7841,SA,EC,EC-P,Quito,SEQM,UIO,13445,1,5,39,0,14,2000,9.75,100,8937,,,
1717,CYEG,large_airport,Edmonton International Airport,53.30970001,-113.5800018,2373,NA,CA,CA-AB,Edmonton,CYEG,YEG,11000,2,11,68,1,16,2000,9.714285714,106,8823,,,
3863,KSAT,large_airport,San Antonio International Airport,29.53370094,-98.46980286,809,NA,US,US-TX,San Antonio,KSAT,SAT,8502,3,7,68,1,16,2000,9.714285714,116,8419,,,
3125,GOOY,large_airport,L├⌐opold S├⌐dar Senghor International Airport,14.73970032,-17.49020004,85,AF,SN,SN-DK,Dakar,GOOY,DKR,11450,2,4,67,1,15,2000,9.571428571,101,6779,,,
4060,LFBD,large_airport,Bordeaux-M├⌐rignac Airport,44.82830048,-0.715556026,162,EU,FR,FR-B,Bordeaux/M├⌐rignac,LFBD,BOD,10171,2,7,67,1,15,2000,9.571428571,98,9092,,,
4951,MYNN,large_airport,Lynden Pindling International Airport,25.03899956,-77.46620178,16,NA,BS,BS-NP,Nassau,MYNN,NAS,11353,2,8,67,1,16,2000,9.571428571,110,8694,,,
5222,OLBA,large_airport,Beirut Rafic Hariri International Airport,33.82089996,35.48839951,87,AS,LB,LB-JL,Beirut,OLBA,BEY,12467,3,4,67,1,18,2000,9.571428571,117,7577,,,
4810,MROC,medium_airport,Juan Santamaria International Airport,9.993860245,-84.20880127,3021,NA,CR,CR-A,San Jose,MROC,SJO,9882,1,6,76,0,12,1000,19,86,8470,,,
2301,EETN,large_airport,Lennart Meri Tallinn Airport,59.41329956,24.83279991,131,EU,EE,EE-37,Tallinn,EETN,TLL,10072,1,3,38,0,11,2000,9.5,97,7837,,,
4355,LIPH,large_airport,Treviso-Sant'Angelo Airport,45.648399,12.1944,59,EU,IT,IT-34,Treviso,LIPH,TSF,7941,1,5,38,0,10,2000,9.5,105,7362,,,
4533,LTBJ,large_airport,Adnan Menderes International Airport,38.29240036,27.15699959,412,AS,TR,TR-35,─░zmir,LTBJ,ADB,10630,2,6,66,1,15,2000,9.428571429,94,8328,,,
3690,KMKE,large_airport,General Mitchell International Airport,42.94720078,-87.89659882,723,NA,US,US-WI,Milwaukee,KMKE,MKE,9690,5,13,65,1,23,2000,9.285714286,113,7428,,,
5183,OIMM,large_airport,Mashhad International Airport,36.23519897,59.64099884,3263,AS,IR,IR-30,Mashhad,OIMM,MHD,12877,2,3,65,1,16,2000,9.285714286,86,7041,,,
3115,GMMX,medium_airport,Menara Airport,31.60689926,-8.036299706,1545,AF,MA,MA-MAR,Marrakech,GMMX,RAK,10170,1,2,73,0,11,1000,18.25,112,8060,,,
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,NA,US,US-OH,Columbus,KCMH,CMH,10125,2,8,63,1,15,2000,9,120,8025,,,
4321,LICJ,large_airport,FalconeΓÇôBorsellino Airport,38.175999,13.091,65,EU,IT,IT-82,Palermo,LICJ,PMO,10912,2,3,63,1,14,2000,9,112,8100,,,
3972,LATI,large_airport,Tirana International Airport Mother Teresa,41.41469955,19.72060013,126,EU,AL,AL-11,Tirana,LATI,TIA,9022,1,3,36,0,10,2000,9,120,7500,,,
4038,LEST,large_airport,Santiago de Compostela Airport,42.89630127,-8.415140152,1213,EU,ES,ES-GA,Santiago de Compostela,LEST,SCQ,10499,1,3,36,0,11,2000,9,108,8400,,,
5168,OIII,large_airport,Mehrabad International Airport,35.68920135,51.31340027,3962,AS,IR,IR-07,Tehran,OIII,THR,13248,3,4,62,1,19,2000,8.857142857,114,8488,,,
2118,DNMM,large_airport,Murtala Muhammed International Airport,6.577370167,3.321160078,135,AF,NG,NG-LA,Lagos,DNMM,LOS,12794,2,5,60,1,16,2000,8.571428571,89,7428,,,
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62,NA,US,US-CA,San Jose,KSJC,SJC,11000,3,8,60,1,18,2000,8.571428571,120,6571,,,
4345,LIML,large_airport,Milano Linate Airport,45.445099,9.27674,353,EU,IT,IT-25,Milan,LIML,LIN,8005,2,5,60,1,12,2000,8.571428571,88,7214,,,
5166,OIIE,large_airport,Imam Khomeini International Airport,35.41609955,51.15219879,3305,AS,IR,IR-07,Tehran,OIIE,IKA,13940,2,3,60,1,17,2000,8.571428571,92,5857,,,
5639,RKPC,large_airport,Jeju International Airport,33.51129913,126.4929962,118,AS,KR,KR-49,Jeju City,RKPC,CJU,9843,2,6,59,1,14,2000,8.428571429,117,7515,,,
3675,KMEM,large_airport,Memphis International Airport,35.04240036,-89.97669983,341,NA,US,US-TN,Memphis,KMEM,MEM,11120,4,10,58,1,21,2000,8.285714286,96,5730,,,
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.17440033,-149.9960022,152,NA,US,US-AK,Anchorage,PANC,ANC,11584,3,12,58,1,20,2000,8.285714286,100,6214,,,
30601,PK-0001,large_airport,New Islamabad International Airport,33.560713,72.851613,1646,AS,PK,PK-IS,Islamabad,OPIS,ISB,12001,2,0,58,1,15,2000,8.285714286,98,5938,,,
5977,SBSV,large_airport,Deputado Luiz Eduardo Magalh├úes International Airport,-12.9086113,-38.32249832,64,SA,BR,BR-BA,Salvador,SBSV,SSA,9859,2,6,58,1,14,2000,8.285714286,93,6697,,,
2247,EDLW,large_airport,Dortmund Airport,51.5182991,7.612239838,425,EU,DE,DE-NW,Dortmund,EDLW,DTM,6562,1,5,33,0,9,2000,8.25,85,6256,,,
2422,EGHI,large_airport,Southampton Airport,50.95029831,-1.35679996,44,EU,GB,GB-ENG,Southampton,EGHI,SOU,5653,1,5,33,0,8,2000,8.25,81,6943,,,
2638,EPWR,large_airport,Copernicus Wroc┼éaw Airport,51.10269928,16.88579941,404,EU,PL,PL-DS,Wroc┼éaw,EPWR,WRO,8202,1,1,33,0,9,2000,8.25,96,7150,,,
4386,LJLJ,large_airport,Ljubljana Jo┼╛e Pu─ìnik Airport,46.223701,14.4576,1273,EU,SI,SI-061,Ljubljana,LJLJ,LJU,10827,1,5,33,0,12,2000,8.25,109,5912,,,
4001,LEBB,medium_airport,Bilbao Airport,43.30110168,-2.910609961,138,EU,ES,ES-PV,Bilbao,LEBB,BIO,8530,2,4,65,0,13,1000,16.25,88,6906,,,
4049,LEZL,medium_airport,Sevilla Airport,37.41799927,-5.893109798,112,EU,ES,ES-AN,Sevilla,LEZL,SVQ,11024,1,3,65,0,12,1000,16.25,81,5552,,,
5771,SABE,medium_airport,Jorge Newbery Airpark,-34.5592,-58.4156,18,SA,AR,AR-C,Buenos Aires,SABE,AEP,6890,1,5,65,0,9,1000,16.25,117,5484,,,
2415,EGFF,large_airport,Cardiff International Airport,51.39670181,-3.343329906,220,EU,GB,GB-WLS,Cardiff,EGFF,CWL,7848,1,5,32,0,10,2000,8,102,6133,,,
3084,GCXO,large_airport,Tenerife Norte Airport,28.48270035,-16.34149933,2076,EU,ES,ES-CN,Tenerife Island,GCXO,TFN,11155,1,4,32,0,12,2000,8,83,6800,,,
5063,NZWN,large_airport,Wellington International Airport,-41.32720184,174.8049927,41,OC,NZ,NZ-WGN,Wellington,NZWN,WLG,6352,1,4,32,0,8,2000,8,90,7333,,,
3892,KSMF,large_airport,Sacramento International Airport,38.69540024,-121.5910034,27,NA,US,US-CA,Sacramento,KSMF,SMF,8601,2,7,55,1,13,2000,7.857142857,99,5500,,,
2430,EGLC,medium_airport,London City Airport,51.505299,0.055278,19,EU,GB,GB-ENG,London,EGLC,LCY,4948,1,4,62,0,7,1000,15.5,100,5360,,,
5255,OPKC,medium_airport,Jinnah International Airport,24.9065,67.160797,100,AS,PK,PK-SD,Karachi,OPKC,KHI,11155,2,4,62,0,15,1000,15.5,106,6910,,,
4567,LTFE,large_airport,Milas Bodrum International Airport,37.25059891,27.66430092,21,AS,TR,TR-48,Bodrum,LTFE,BJV,9842,1,5,31,0,11,2000,7.75,99,6781,,,
2602,ENZV,large_airport,Stavanger Airport Sola,58.87670135,5.63778019,29,EU,NO,NO-11,Stavanger,ENZV,SVG,9369,2,5,54,1,14,2000,7.714285714,82,5207,,,
3744,KOAK,large_airport,Metropolitan Oakland International Airport,37.721298,-122.221001,9,NA,US,US-CA,Oakland,KOAK,OAK,10000,4,9,54,1,20,2000,7.714285714,97,5657,,,
4820,MSLP,large_airport,Monse├▒or ├ôscar Arnulfo Romero International Airport,13.4409,-89.055702,101,NA,SV,SV-PA,San Salvador (San Luis Talpa),MSLP,SAL,10500,2,6,53,1,15,2000,7.571428571,98,6940,,,
3984,LDDU,medium_airport,Dubrovnik Airport,42.56140137,18.26819992,527,EU,HR,HR-19,Dubrovnik,LDDU,DBV,10827,1,2,60,0,12,1000,15,90,5437,,,
4169,LFOB,medium_airport,Paris Beauvais Till├⌐ Airport,49.45439911,2.112780094,359,EU,FR,FR-S,Beauvais/Till├⌐,LFOB,BVA,7972,3,3,60,0,14,1000,15,98,7000,,,
2104,DNAA,large_airport,Nnamdi Azikiwe International Airport,9.006790161,7.263169765,1123,AF,NG,NG-FC,Abuja,DNAA,ABV,11842,1,4,30,0,13,2000,7.5,95,5750,,,
4680,MKJP,large_airport,Norman Manley International Airport,17.93569946,-76.78749847,10,NA,JM,JM-01,Kingston,MKJP,KIN,8900,1,4,30,0,10,2000,7.5,101,5562,,,
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.443380356,147.2200012,146,OC,PG,PG-NCD,Port Moresby,AYPY,POM,9022,2,4,52,1,13,2000,7.428571429,112,6376,,,
4509,LTAC,large_airport,Esenbo─ƒa International Airport,40.12810135,32.99509811,3125,AS,TR,TR-06,Ankara,LTAC,ESB,12303,2,4,52,1,16,2000,7.428571429,94,5447,,,
3396,KBDL,large_airport,Bradley International Airport,41.93889999,-72.68319702,173,NA,US,US-CT,Hartford,KBDL,BDL,9510,3,12,51,1,18,2000,7.285714286,110,5039,,,
3569,KGSP,large_airport,Greenville Spartanburg International Airport,34.89569855,-82.21890259,964,NA,US,US-SC,Greenville,KGSP,GSP,11000,1,6,29,0,13,2000,7.25,95,6827,,,
2225,EDDW,large_airport,Bremen Airport,53.04750061,8.786669731,14,EU,DE,DE-HB,Bremen,EDDW,BRE,6693,2,5,50,1,11,2000,7.142857143,98,5000,,,
4310,LIBD,large_airport,Bari Karol Wojty┼éa Airport,41.138901,16.760599,177,EU,IT,IT-75,Bari,LIBD,BRI,9252,2,2,50,1,13,2000,7.142857143,85,6428,,,
5927,SBKP,medium_airport,Viracopos International Airport,-23.00740051,-47.1344986,2170,SA,BR,BR-SP,Campinas,SBKP,VCP,10630,1,3,57,0,12,1000,14.25,88,5521,,,
5257,OPLA,medium_airport,Alama Iqbal International Airport,31.52160072,74.4036026,712,AS,PK,PK-PB,Lahore,OPLA,LHE,11024,2,4,56,0,15,1000,14,115,5600,,,
3876,KSFB,large_airport,Orlando Sanford International Airport,28.77759933,-81.23750305,55,NA,US,US-FL,Orlando,KSFB,SFB,9600,4,6,49,1,19,2000,7,104,5541,,,
2613,EPKT,large_airport,Katowice International Airport,50.4743,19.08,995,EU,PL,PL-SL,Katowice,EPKT,KTW,9183,1,3,28,0,10,2000,7,120,5075,,,
4956,MZBZ,large_airport,Philip S. W. Goldson International Airport,17.53910065,-88.30819702,15,NA,BZ,BZ-BZ,Belize City,MZBZ,BZE,7100,1,4,28,0,9,2000,7,109,6708,,,
3227,HLLT,large_airport,Tripoli International Airport,32.66350174,13.1590004,263,AF,LY,LY-TB,Tripoli,HLLT,TIP,11815,2,5,48,1,16,2000,6.857142857,97,4685,,,
5974,SBSP,large_airport,Congonhas Airport,-23.62611008,-46.65638733,2631,SA,BR,BR-SP,S├úo Paulo,SBSP,CGH,6365,2,5,47,1,11,2000,6.714285714,80,6378,,,
4380,LIRQ,medium_airport,Peretola Airport,43.810001,11.2051,142,EU,IT,IT-52,Firenze,LIRQ,FLR,5425,1,3,53,0,7,1000,13.25,118,6072,,,
3620,KJAX,large_airport,Jacksonville International Airport,30.49410057,-81.68789673,30,NA,US,US-FL,Jacksonville,KJAX,JAX,10000,2,9,46,1,15,2000,6.571428571,105,5969,,,
4333,LIEO,medium_airport,Olbia Costa Smeralda Airport,40.898701,9.51763,37,EU,IT,IT-88,Olbia (SS),LIEO,OLB,8025,1,3,52,0,9,1000,13,104,5904,,,
4452,LPMA,medium_airport,Madeira Airport,32.69789886,-16.77449989,192,EU,PT,PT-30,Funchal,LPMA,FNC,9110,1,2,52,0,10,1000,13,89,4658,,,
2599,ENTC,large_airport,Troms├╕ Airport,69.6832962,18.91889954,31,EU,NO,NO-19,Troms├╕,ENTC,TOS,7848,1,3,26,0,9,2000,6.5,83,5687,,,
2622,EPMO,large_airport,Modlin Airport,52.4510994,20.65180016,341,EU,PL,PL-MZ,Warsaw,EPMO,WMI,8202,1,1,26,0,9,2000,6.5,105,4875,,,
123,BIKF,large_airport,Keflavik International Airport,63.98500061,-22.60560036,171,EU,IS,IS-2,Reykjav├¡k,BIKF,KEF,10056,2,8,45,1,15,2000,6.428571429,86,5196,,,
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.32249832,-75.66919708,374,NA,CA,CA-ON,Ottawa,CYOW,YOW,10000,3,9,45,1,18,2000,6.428571429,106,6160,,,
2882,FKKD,medium_airport,Douala International Airport,4.006080151,9.719479561,33,AF,CM,CM-LT,Douala,FKKD,DLA,9350,1,2,51,0,10,1000,12.75,92,4515,,,
2601,ENVA,large_airport,Trondheim Airport V├ªrnes,63.4578018,10.9239998,56,EU,NO,NO-17,Trondheim,ENVA,TRD,9052,3,4,44,1,16,2000,6.285714286,116,5866,,,
2775,FACT,large_airport,Cape Town International Airport,-33.96480179,18.60169983,151,AF,ZA,ZA-WC,Cape Town,FACT,CPT,10502,2,7,44,1,15,2000,6.285714286,120,5814,,,
3766,KPBI,large_airport,Palm Beach International Airport,26.68320084,-80.09559631,19,NA,US,US-FL,West Palm Beach,KPBI,PBI,10008,3,9,44,1,18,2000,6.285714286,118,5814,,,
2096,DIAP,medium_airport,Port Bouet Airport,5.261390209,-3.926290035,21,AF,CI,CI-01,Abidjan,DIAP,ABJ,9843,1,6,50,0,12,1000,12.5,117,5364,,,
4266,LGKR,medium_airport,Ioannis Kapodistrias International Airport,39.60189819,19.9116993,6,EU,GR,GR-22,Kerkyra Island,LGKR,CFU,7792,1,4,50,0,9,1000,12.5,112,4375,,,
4862,MWCR,large_airport,Owen Roberts International Airport,19.2928009,-81.35769653,8,NA,KY,KY-U-A,Georgetown,MWCR,GCM,7021,1,5,25,0,9,2000,6.25,84,5781,,,
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.88079834,-63.50859833,477,NA,CA,CA-NS,Halifax,CYHZ,YHZ,10500,2,8,43,1,15,2000,6.142857143,117,4658,,,
5891,SBCT,large_airport,Afonso Pena Airport,-25.5284996,-49.17580032,2988,SA,BR,BR-PR,Curitiba,SBCT,CWB,7267,2,4,43,1,12,2000,6.142857143,108,5016,,,
3991,LDSP,medium_airport,Split Airport,43.53889847,16.29800034,79,EU,HR,HR-17,Split,LDSP,SPU,8366,1,3,49,0,10,1000,12.25,80,5563,,,
4010,LEGE,medium_airport,Girona Airport,41.90100098,2.760550022,468,EU,ES,ES-GE,Girona,LEGE,GRO,7874,1,3,49,0,9,1000,12.25,114,5665,,,
16091,KABQ,large_airport,Albuquerque International Sunport Airport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,KABQ,ABQ,13793,4,0,42,1,21,2000,6,81,4450,,,
3894,KSNA,large_airport,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,56,NA,US,US-CA,Santa Ana,KSNA,SNA,5700,2,10,42,1,12,2000,6,92,5250,,,
5598,RJOO,large_airport,Osaka International Airport,34.78549957,135.4380035,50,AS,JP,JP-27,Osaka,RJOO,ITM,9840,2,8,42,1,15,2000,6,117,4400,,,
2227,EDFH,medium_airport,Frankfurt-Hahn Airport,49.9487,7.26389,1649,EU,DE,DE-RP,Frankfurt am Main,EDFH,HHN,12467,1,5,47,0,14,1000,11.75,112,5189,,,
1946,CYWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.90999985,-97.23989868,783,NA,CA,CA-MB,Winnipeg,CYWG,YWG,11000,3,11,41,1,19,2000,5.857142857,82,4100,,,
2459,EGPD,large_airport,Aberdeen Dyce Airport,57.20190048,-2.197779894,215,EU,GB,GB-SCT,Aberdeen,EGPD,ABZ,6001,4,5,41,1,16,2000,5.857142857,115,5320,,,
